sign,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
1,0.4156340956687927,1.0095131397247314,0.5206879377365112,0.9480829238891602,0.5988211631774902,0.8128630518913269,0.5901089906692505,0.6858742237091064,0.529605507850647,0.6360049247741699,0.5521807670593262,0.5927988886833191,0.5643745064735413,0.428867369890213,0.5611466765403748,0.32350441813468933,0.5539658665657043,0.231097012758255,0.4872671961784363,0.5762274265289307,0.500886857509613,0.39253342151641846,0.5045956969261169,0.2681056261062622,0.5034980773925781,0.16432219743728638,0.42521169781684875,0.5913534164428711,0.43547117710113525,0.42178964614868164,0.44451838731765747,0.31088829040527344,0.45034581422805786,0.21630972623825073,0.3584471344947815,0.6325232982635498,0.36606311798095703,0.4953937232494354,0.37467753887176514,0.4061846435070038,0.3837437629699707,0.3233839273452759
1,0.419583797454834,0.9873213171958923,0.5215198397636414,0.9241694211959839,0.5978246331214905,0.7887046337127686,0.5930483937263489,0.664949893951416,0.5367125868797302,0.6102538108825684,0.5492669939994812,0.5649105310440063,0.5600706338882446,0.4017488658428192,0.5584176778793335,0.2975899875164032,0.5522136688232422,0.20595398545265198,0.4853750169277191,0.5498954653739929,0.49777674674987793,0.3678482174873352,0.5024722814559937,0.24534344673156738,0.5010699033737183,0.14287441968917847,0.4244826138019562,0.5662753582000732,0.43381962180137634,0.3990834355354309,0.44274088740348816,0.28969287872314453,0.44745802879333496,0.19553053379058838,0.35892462730407715,0.6085043549537659,0.3667956292629242,0.4720744490623474,0.3752767741680145,0.38425108790397644,0.3837659955024719,0.30270710587501526
1,0.41507968306541443,0.9570354223251343,0.5197522044181824,0.897864580154419,0.599970281124115,0.7575571537017822,0.5942575335502625,0.6247065663337708,0.525650143623352,0.586139976978302,0.5461313128471375,0.5370513200759888,0.554934024810791,0.37457382678985596,0.5519967675209045,0.2705673575401306,0.544684648513794,0.1792171597480774,0.483136922121048,0.5211349725723267,0.4959181547164917,0.3399004638195038,0.500251293182373,0.2184012234210968,0.49828171730041504,0.11680746078491211,0.4225195050239563,0.5366357564926147,0.4329443573951721,0.3688816428184509,0.4416991174221039,0.2604042589664459,0.4455607831478119,0.1679280698299408,0.35642585158348083,0.577098548412323,0.3653150498867035,0.44004184007644653,0.3746345639228821,0.3538976013660431,0.3832016885280609,0.2743425965309143
1,0.4172635078430176,0.9329366683959961,0.5205631852149963,0.8702207207679749,0.5997563004493713,0.730611264705658,0.5904365181922913,0.598273754119873,0.5200267434120178,0.5628365874290466,0.543123722076416,0.5140490531921387,0.550374448299408,0.3535696864128113,0.546114444732666,0.24982556700706482,0.5385460257530212,0.1583561897277832,0.4796558916568756,0.49881067872047424,0.49167659878730774,0.31861385703086853,0.495462566614151,0.1964436173439026,0.4933851957321167,0.09412562847137451,0.41952836513519287,0.5145333409309387,0.4289916753768921,0.34861165285110474,0.43698176741600037,0.24032235145568848,0.44072240591049194,0.14850503206253052,0.35380902886390686,0.5550978779792786,0.36231178045272827,0.4185536503791809,0.37123313546180725,0.3328576982021332,0.37854626774787903,0.253848135471344
1,0.411249577999115,0.9217289686203003,0.5173724293708801,0.8591423630714417,0.5981951951980591,0.7148888111114502,0.5876144170761108,0.5822692513465881,0.5127825736999512,0.5519291162490845,0.5401144027709961,0.503593921661377,0.5479694604873657,0.3450571894645691,0.5436615347862244,0.23991575837135315,0.5356225371360779,0.1474105715751648,0.4776039123535156,0.48499226570129395,0.490581214427948,0.3062264025211334,0.4951246976852417,0.1825464963912964,0.4938303232192993,0.07855334877967834,0.41769927740097046,0.49891602993011475,0.4282979965209961,0.3326123058795929,0.4375365674495697,0.22378996014595032,0.4419529139995575,0.13138437271118164,0.3521704077720642,0.5382429361343384,0.3612895905971527,0.4033876657485962,0.370641827583313,0.31705912947654724,0.37911057472229004,0.236688494682312
1,0.410611093044281,0.912585973739624,0.5173394680023193,0.851170003414154,0.5977346897125244,0.7055877447128296,0.5865041613578796,0.5726081132888794,0.5112479329109192,0.5470672249794006,0.5392545461654663,0.4908113479614258,0.5472800731658936,0.33365410566329956,0.54322350025177,0.22988516092300415,0.535255491733551,0.13748139142990112,0.47711434960365295,0.4735408425331116,0.48926517367362976,0.29511621594429016,0.49416595697402954,0.17160078883171082,0.49269068241119385,0.06668153405189514,0.4178483784198761,0.4890889823436737,0.42731305956840515,0.3227258026599884,0.4372527003288269,0.21306297183036804,0.44182077050209045,0.11898455023765564,0.35396653413772583,0.5307490825653076,0.3614468276500702,0.3958542048931122,0.37027648091316223,0.3086525797843933,0.3777417838573456,0.2267642319202423
1,0.4126511812210083,0.9077292680740356,0.5176949501037598,0.8483933806419373,0.5984652042388916,0.7045540809631348,0.5901343822479248,0.5727450251579285,0.5165613889694214,0.5469863414764404,0.5384851098060608,0.4870697259902954,0.5466894507408142,0.3298805356025696,0.5429434776306152,0.22699084877967834,0.5347225069999695,0.13391903042793274,0.47724464535713196,0.4697262644767761,0.489376425743103,0.2907947897911072,0.493997722864151,0.1668592393398285,0.4920675754547119,0.06090575456619263,0.41873621940612793,0.48631787300109863,0.42792147397994995,0.31941187381744385,0.436980277299881,0.20990672707557678,0.4396045506000519,0.11591896414756775,0.35602325201034546,0.5281423330307007,0.36508679389953613,0.39116916060447693,0.3729427456855774,0.30309179425239563,0.37773334980010986,0.22094234824180603
1,0.41750165820121765,0.9093243479728699,0.5219024419784546,0.8492830991744995,0.6022020578384399,0.7037339210510254,0.5936772227287292,0.5736843943595886,0.520526111125946,0.5475153923034668,0.5440864562988281,0.48555976152420044,0.5508477687835693,0.32868218421936035,0.546812117099762,0.2252880334854126,0.5389074683189392,0.1333029568195343,0.482461154460907,0.46784237027168274,0.49310824275016785,0.29066431522369385,0.4976246953010559,0.16787460446357727,0.4956172704696655,0.06342712044715881,0.42384791374206543,0.48474350571632385,0.43149903416633606,0.3184987008571625,0.44037583470344543,0.20916348695755005,0.44286197423934937,0.11553776264190674,0.3617994487285614,0.5277603268623352,0.36939316987991333,0.3917463421821594,0.376587450504303,0.3040185570716858,0.381873220205307,0.22182446718215942
1,0.4225814938545227,0.9059880375862122,0.5279291272163391,0.8445531725883484,0.6065333485603333,0.70029616355896,0.6013071537017822,0.5726414918899536,0.5324665904045105,0.5433623790740967,0.5485028028488159,0.487064927816391,0.5556689500808716,0.3288757801055908,0.5521456003189087,0.22700083255767822,0.5448504686355591,0.13587629795074463,0.4877125322818756,0.4699440598487854,0.49851325154304504,0.29133865237236023,0.5027615427970886,0.16998562216758728,0.5005260705947876,0.06667512655258179,0.43015432357788086,0.4861481189727783,0.43862077593803406,0.31939443945884705,0.4472411274909973,0.21152499318122864,0.4495629370212555,0.11871668696403503,0.3694140315055847,0.5285966396331787,0.3775673508644104,0.39385443925857544,0.3850705325603485,0.30743736028671265,0.3904048502445221,0.22649741172790527
1,0.43086326122283936,0.90428626537323,0.5346543788909912,0.8469171524047852,0.6146348118782043,0.700752854347229,0.6096886396408081,0.5706740021705627,0.5394389033317566,0.5450373888015747,0.5583744049072266,0.4860427677631378,0.5656468868255615,0.3284616470336914,0.5618631839752197,0.22707021236419678,0.5540520548820496,0.1362769603729248,0.4974399507045746,0.4689876139163971,0.5084677934646606,0.2922230064868927,0.5125031471252441,0.17116600275039673,0.5101335644721985,0.06750249862670898,0.43968814611434937,0.4864925742149353,0.447604238986969,0.32128649950027466,0.4561568796634674,0.21405619382858276,0.45795872807502747,0.12128773331642151,0.3792782425880432,0.5298648476600647,0.3869689404964447,0.3954479694366455,0.394873708486557,0.3096712827682495,0.40058469772338867,0.22949901223182678
1,0.441874623298645,0.9111974835395813,0.5442600250244141,0.8508045077323914,0.6208162307739258,0.7053444385528564,0.617876410484314,0.5761223435401917,0.5494241714477539,0.552661657333374,0.5650005340576172,0.4926590621471405,0.5742006301879883,0.33359622955322266,0.570190966129303,0.2313094437122345,0.5611943006515503,0.1387646198272705,0.5052517652511597,0.4762399196624756,0.5178079605102539,0.297603964805603,0.5223016142845154,0.17506688833236694,0.5192946791648865,0.0697898268699646,0.448096364736557,0.49379751086235046,0.4562404155731201,0.3263028562068939,0.4645977318286896,0.2179376482963562,0.466350257396698,0.12451955676078796,0.38794589042663574,0.5370425581932068,0.3950868248939514,0.4011002779006958,0.4032834470272064,0.313912570476532,0.4092472791671753,0.23246482014656067
1,0.45364007353782654,0.9238172769546509,0.5566478371620178,0.857928991317749,0.6294133067131042,0.7160553336143494,0.626163899898529,0.592802107334137,0.5587762594223022,0.5663271546363831,0.5746490955352783,0.5100780725479126,0.5837501287460327,0.34873634576797485,0.5810848474502563,0.24633148312568665,0.5734697580337524,0.15392440557479858,0.5143003463745117,0.4932635426521301,0.5268731713294983,0.3105643093585968,0.5327808856964111,0.1881633996963501,0.5314550995826721,0.08213678002357483,0.4563961625099182,0.5096433758735657,0.4634580612182617,0.33714592456817627,0.4724249839782715,0.227941632270813,0.4756763279438019,0.13383647799491882,0.3959379494190216,0.5518702864646912,0.40202614665031433,0.41413092613220215,0.41076087951660156,0.3259107768535614,0.4179898202419281,0.24418622255325317
1,0.45990169048309326,0.9370031356811523,0.5632801055908203,0.875481367111206,0.6373926997184753,0.7330360412597656,0.6373201608657837,0.6095516085624695,0.5718445777893066,0.5849004983901978,0.581934928894043,0.5208319425582886,0.5917322635650635,0.36214834451675415,0.589653730392456,0.2616049647331238,0.5831827521324158,0.16945287585258484,0.5217987298965454,0.5049661993980408,0.5352062582969666,0.32322627305984497,0.5422744154930115,0.2015838623046875,0.5431612133979797,0.09519115090370178,0.4637128710746765,0.5241997241973877,0.4710990786552429,0.35113653540611267,0.4810470938682556,0.2406434416770935,0.48525381088256836,0.14419066905975342,0.4031522274017334,0.5696045160293579,0.41029348969459534,0.43104857206344604,0.418992280960083,0.3419279158115387,0.42555245757102966,0.2584288418292999
1,0.4625340700149536,0.9492887258529663,0.5668256282806396,0.8875385522842407,0.6435285806655884,0.7485587000846863,0.6410733461380005,0.6213532090187073,0.5724825859069824,0.5938282012939453,0.5877978205680847,0.5349153876304626,0.5993920564651489,0.37356555461883545,0.5966125726699829,0.2701379954814911,0.5895195007324219,0.1761854887008667,0.5271968245506287,0.5197370052337646,0.5417477488517761,0.3365366458892822,0.5474364161491394,0.21164271235466003,0.5463932156562805,0.10363250970840454,0.4682099521160126,0.5385665893554688,0.4769657850265503,0.3640993535518646,0.48763108253479004,0.2504085898399353,0.4920080304145813,0.15239226818084717,0.4061245024204254,0.5838053822517395,0.41445228457450867,0.4428107440471649,0.42361292243003845,0.3501138687133789,0.43125927448272705,0.26409053802490234
1,0.4598868191242218,0.9552181959152222,0.5634285807609558,0.8986842632293701,0.6441271305084229,0.757976770401001,0.6411829590797424,0.6258037090301514,0.5716527104377747,0.603161096572876,0.5887213945388794,0.5373880863189697,0.5999715924263,0.3786635398864746,0.5969829559326172,0.2742736339569092,0.5894676446914673,0.17855441570281982,0.5281442999839783,0.5203919410705566,0.5426936745643616,0.3420369625091553,0.5485451817512512,0.2165292501449585,0.5474940538406372,0.10647523403167725,0.46981096267700195,0.5387120842933655,0.4796236455440521,0.3703865110874176,0.48982301354408264,0.25970539450645447,0.49312740564346313,0.16270965337753296,0.40805038809776306,0.582646906375885,0.4168105125427246,0.44519132375717163,0.4245537221431732,0.35384100675582886,0.42992863059043884,0.2675054371356964
1,0.4581391215324402,0.9585551619529724,0.5628094673156738,0.8997538089752197,0.6448690295219421,0.7548385262489319,0.6411151885986328,0.6229555010795593,0.5666294097900391,0.6054736375808716,0.5876344442367554,0.5365065932273865,0.5977166295051575,0.37838414311408997,0.5947425365447998,0.27302831411361694,0.5874648094177246,0.17781078815460205,0.5265258550643921,0.5203783512115479,0.540410041809082,0.34202098846435547,0.5462157726287842,0.21697115898132324,0.5451054573059082,0.1083294153213501,0.4679372012615204,0.5398077368736267,0.47793713212013245,0.3706428110599518,0.48886552453041077,0.2584385275840759,0.4939224421977997,0.15947672724723816,0.40512314438819885,0.5853930711746216,0.41167759895324707,0.44580721855163574,0.4206696152687073,0.3538404703140259,0.42835643887519836,0.2666528820991516
1,0.45720648765563965,0.9607174396514893,0.5598742961883545,0.9036262035369873,0.6426432132720947,0.758698582649231,0.6393939852714539,0.6256170868873596,0.5654699206352234,0.6055600047111511,0.587096631526947,0.5410216450691223,0.5978801846504211,0.38230574131011963,0.5952149629592896,0.27725037932395935,0.5883416533470154,0.18170741200447083,0.5258316993713379,0.5238683819770813,0.540476381778717,0.34446874260902405,0.5462456941604614,0.21860802173614502,0.5454146265983582,0.10880863666534424,0.4675467312335968,0.5414980053901672,0.4781845510005951,0.37202537059783936,0.4892583191394806,0.25982460379600525,0.4937913417816162,0.16164839267730713,0.4051443338394165,0.584738552570343,0.4134022295475006,0.4467310309410095,0.42189547419548035,0.35558003187179565,0.428367018699646,0.2686729431152344
1,0.4563465714454651,0.9607555866241455,0.5598797798156738,0.9055461883544922,0.6425962448120117,0.7621678113937378,0.6389391422271729,0.6292805671691895,0.5649877190589905,0.6094087958335876,0.5865861177444458,0.5406025648117065,0.5984375476837158,0.3814568817615509,0.5952130556106567,0.2756683826446533,0.587091326713562,0.18025937676429749,0.5252344012260437,0.5240026712417603,0.5414282083511353,0.3446713984012604,0.5476037263870239,0.21890363097190857,0.5462122559547424,0.11007043719291687,0.46656498312950134,0.5421164035797119,0.47811758518218994,0.37323832511901855,0.4888477027416229,0.2623588442802429,0.49299299716949463,0.16565993428230286,0.40354692935943604,0.585415780544281,0.41222548484802246,0.4475071132183075,0.4212839603424072,0.3568679988384247,0.42880013585090637,0.27078643441200256
1,0.45554494857788086,0.9629550576210022,0.5604052543640137,0.9067284464836121,0.6420952081680298,0.7637258172035217,0.6385512351989746,0.6304225921630859,0.5648249983787537,0.6105549931526184,0.5846859216690063,0.5444324016571045,0.5970719456672668,0.3856998085975647,0.5951801538467407,0.2818322777748108,0.588945209980011,0.18654170632362366,0.524132490158081,0.5276550650596619,0.5382555723190308,0.348331093788147,0.5437844395637512,0.22354766726493835,0.5423375964164734,0.11364156007766724,0.46593546867370605,0.5458796620368958,0.47586700320243835,0.3775002956390381,0.4862514138221741,0.2657386362552643,0.49020758271217346,0.1671355664730072,0.40372201800346375,0.5904725193977356,0.41030722856521606,0.4525874853134155,0.41906553506851196,0.3607342839241028,0.42622315883636475,0.2737813889980316
1,0.4549356997013092,0.9652022123336792,0.5587740540504456,0.9082057476043701,0.6416805982589722,0.7660780549049377,0.6390745639801025,0.6338558793067932,0.5635114312171936,0.612069845199585,0.5870258808135986,0.5461664199829102,0.5973361134529114,0.3870273232460022,0.5940534472465515,0.28204435110092163,0.5865895748138428,0.18636640906333923,0.5251376032829285,0.5290356278419495,0.5390151143074036,0.34954768419265747,0.5450471043586731,0.22337889671325684,0.544407069683075,0.11363533139228821,0.46600857377052307,0.5476167798042297,0.4758773148059845,0.37801796197891235,0.48649731278419495,0.2647514045238495,0.4911697208881378,0.16509050130844116,0.4026290476322174,0.5924067497253418,0.4095720052719116,0.45403045415878296,0.41812872886657715,0.36172449588775635,0.42542964220046997,0.27386635541915894
1,0.45449018478393555,0.9660714864730835,0.5588886737823486,0.9103773832321167,0.6417924165725708,0.7661411762237549,0.63715660572052,0.6325364708900452,0.5617179274559021,0.613857090473175,0.5848048329353333,0.5441842079162598,0.5963042974472046,0.3860326111316681,0.5941016674041748,0.28138014674186707,0.5879032611846924,0.18627086281776428,0.5233055353164673,0.527114987373352,0.5380840301513672,0.3492015302181244,0.5445540547370911,0.22459131479263306,0.5437965393066406,0.11607638001441956,0.46407440304756165,0.5464544892311096,0.4740903675556183,0.37785816192626953,0.4853670001029968,0.26628121733665466,0.4903795123100281,0.16822463274002075,0.4004334807395935,0.5923702716827393,0.40723368525505066,0.4528467655181885,0.4158836901187897,0.36033058166503906,0.4234866499900818,0.2725091278553009
1,0.4532139301300049,0.9681371450424194,0.5565053820610046,0.909801721572876,0.6367400884628296,0.7683193683624268,0.6327802538871765,0.636651337146759,0.5597419738769531,0.6139048933982849,0.5813408493995667,0.5482208132743835,0.5936252474784851,0.3890281915664673,0.5918455123901367,0.28373444080352783,0.5861863493919373,0.18751975893974304,0.5203312039375305,0.5307140946388245,0.5346991419792175,0.3503044545650482,0.5404964685440063,0.22465485334396362,0.5392465591430664,0.11441710591316223,0.46166056394577026,0.5485678315162659,0.471021443605423,0.37923818826675415,0.48169076442718506,0.266609251499176,0.4867105484008789,0.16737934947013855,0.3979729115962982,0.5925188064575195,0.4043837785720825,0.45309799909591675,0.41347411274909973,0.36022162437438965,0.42196571826934814,0.27271655201911926
